25,5,0,0,0,0,0,1,1,1,0,0,1.9219,0.0000,2,0,0,0
24,5,0,0,0,0,0,3,1,0,0,0,1.5219,0.0000,2,0,1,1
20,4,0,1,0,0,0,3,0,0,0,0,0.9183,0.5000,2,0,0,1
19,3,0,0,0,0,0,2,0,1,0,0,0.9183,0.0000,2,0,0,0
28,5,0,0,0,0,0,2,1,1,0,0,2.3219,0.2500,2,1,1,1
32,4,0,0,0,0,0,2,1,0,1,0,0.8113,0.3333,2,0,0,1
21,5,0,0,0,0,0,3,0,0,0,0,1.9219,0.0000,2,0,0,1
39,8,0,0,0,0,0,2,0,3,0,1,2.5000,0.0000,2,0,0,0
18,3,0,1,0,0,0,2,0,0,0,0,0.9183,0.0000,2,0,0,0
21,4,0,0,0,0,0,1,0,1,1,0,2.0000,0.3333,2,0,1,0
28,5,0,0,0,0,0,2,1,0,0,0,1.9219,0.0000,2,0,0,0
34,3,0,0,0,0,0,2,0,0,0,0,-0.0000,0.5000,2,0,0,0
15,4,0,0,0,0,0,1,1,1,0,0,0.8113,0.0000,2,0,0,1
26,4,0,0,0,0,0,3,0,1,0,0,2.0000,0,2,0,0,0
23,5,0,0,0,0,0,0,2,0,0,0,1.9219,0.0000,2,0,0,0
24,5,0,1,0,0,0,3,0,0,0,0,2.3219,0.2500,2,1,1,1
42,7,0,0,0,0,0,2,0,3,0,0,2.5216,0.1667,2,0,0,1
24,5,0,0,0,0,0,2,0,1,1,1,1.9219,0.2500,2,1,1,1
23,4,0,0,0,0,0,2,0,1,0,0,2.0000,0.0000,2,0,1,0
20,4,0,0,0,0,0,3,0,0,0,0,1.5000,1.0000,2,0,1,1
22,4,0,0,0,0,0,1,0,2,0,0,1.5000,0.3333,2,0,0,1
20,5,0,0,0,1,0,0,0,0,1,1,1.9219,0.0000,2,0,0,0
36,8,0,1,0,0,0,3,0,1,0,0,2.1556,0.1429,2,0,1,1
19,4,0,0,0,0,0,1,0,0,0,1,2.0000,0.0000,2,0,0,0
21,4,0,0,0,0,0,2,0,0,0,0,2.0000,0.0000,2,0,0,0
20,3,0,0,0,0,0,1,1,0,0,0,1.5850,0.0000,2,0,0,1
20,5,0,0,0,0,0,2,0,0,0,0,1.9219,0.0000,2,0,0,1
31,4,0,0,0,0,0,2,1,1,0,0,2.0000,0.0000,2,0,0,0
49,6,0,0,0,0,0,4,0,0,0,0,1.9183,0.2000,2,0,1,0
28,4,0,0,0,0,0,3,0,0,0,0,0.8113,0.0000,2,0,0,0
25,5,0,0,0,0,0,3,1,0,0,0,1.9219,0.0000,2,0,1,1
11,3,0,0,0,0,0,1,0,1,0,1,1.5850,0.0000,2,0,0,1
19,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.0000,2,0,0,1
28,6,0,0,0,0,0,2,0,1,1,0,2.2516,0.2000,2,1,0,1
21,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,1,0
30,7,0,0,0,0,0,2,0,1,1,0,2.2359,0.0000,2,0,1,0
29,6,0,1,0,0,0,4,0,0,0,0,2.2516,0.2000,2,0,1,1
24,5,0,0,0,0,0,2,1,0,0,0,1.9219,0.0000,2,0,0,1
21,3,0,0,0,0,0,2,0,0,0,0,1.5850,0.5000,2,0,1,1
21,4,0,0,0,0,0,1,1,0,0,0,2.0000,0.0000,2,0,1,0
25,4,0,0,0,0,0,2,0,1,0,1,2.0000,0.0000,2,1,1,1
16,3,0,0,0,0,0,1,1,0,1,0,1.5850,0.0000,2,0,0,0
34,6,0,1,0,0,0,2,1,1,0,0,2.2516,0.0000,2,0,0,1
50,9,0,0,1,1,0,2,1,1,1,0,2.9477,0.0000,2,0,0,0
24,5,0,0,0,0,0,2,1,2,0,0,1.9219,0.0000,2,1,1,1
30,5,0,0,0,0,0,2,1,1,0,0,2.3219,0.0000,2,0,0,0
17,4,0,0,0,0,0,1,0,1,0,1,2.0000,0.0000,2,0,0,0
31,5,0,0,0,0,0,2,2,0,0,0,1.9219,0.0000,2,0,0,1
20,3,0,0,0,0,0,1,1,1,0,0,-0.0000,0.5000,2,0,0,0
19,4,0,0,0,0,0,0,1,1,0,0,2.0000,0.0000,2,0,0,1
12,3,0,0,0,0,0,1,0,0,0,1,1.5850,0.0000,2,0,0,0
20,5,0,0,0,0,0,1,0,1,0,1,1.9219,0.0000,2,0,0,1
18,4,0,1,0,0,0,2,0,0,0,0,2.0000,0.0000,2,0,1,1
27,5,0,0,0,0,0,4,0,0,0,0,0.7219,1.5000,2,0,0,0
29,5,0,0,0,0,0,1,0,1,0,0,1.9219,0.0000,2,0,1,0
23,4,0,1,0,0,0,1,1,1,0,0,2.0000,0.3333,2,0,1,1
27,4,0,0,0,0,0,2,0,1,0,0,1.5000,0.0000,2,0,0,0
34,5,0,0,0,0,0,2,1,0,0,0,1.3710,0.0000,2,0,0,0
24,3,0,0,0,0,0,2,0,0,0,0,-0.0000,0.0000,2,0,0,0
17,4,0,0,0,0,0,1,0,1,1,0,2.0000,0.3333,2,0,0,0
21,5,0,0,0,0,0,2,1,0,0,0,1.9219,0.0000,2,0,0,1
27,5,0,0,0,0,0,1,0,2,1,0,2.3219,0.2500,2,0,0,0
18,4,0,0,0,0,0,2,1,0,0,0,1.5000,1.0000,2,0,0,1
15,4,0,0,0,0,0,3,0,0,0,1,0.8113,1.0000,2,0,0,0
23,4,0,0,0,0,0,2,1,1,0,0,1.5000,0.0000,2,1,1,1
26,5,0,0,0,0,0,2,1,1,0,0,1.9219,0.0000,2,0,0,0
43,7,0,0,0,0,0,3,1,0,1,0,2.8074,0.4000,2,1,1,1
17,4,0,0,0,0,0,1,0,1,1,1,2.0000,0.3333,2,0,0,1
18,3,0,0,0,0,0,1,0,1,0,0,1.5850,0.0000,2,0,1,0
23,4,0,0,0,0,0,2,0,1,0,0,2.0000,0.0000,2,0,1,1
32,5,0,0,0,0,0,3,0,1,0,0,1.9219,0.6667,2,0,1,1
26,6,0,0,0,0,0,0,1,2,1,0,2.2516,0.0000,2,0,0,0
23,4,0,0,0,0,0,2,2,0,0,0,0.8113,0.3333,2,0,0,1
39,6,0,0,0,0,0,1,1,0,0,0,2.2516,0.2000,2,0,0,0
31,7,0,0,0,0,0,3,1,0,0,0,1.3788,0.1667,2,0,0,0
21,5,0,0,0,0,0,1,1,1,0,1,1.3710,0.2500,2,0,0,0
25,5,0,0,0,0,0,3,1,0,0,0,1.9219,0.0000,2,0,0,0
51,6,0,0,0,0,0,0,6,0,0,0,1.4591,0.0000,2,0,0,0
18,4,0,1,0,0,0,2,0,0,0,0,0.9183,2.0000,2,0,1,1
19,5,0,1,0,0,0,1,0,1,0,0,2.3219,0.0000,2,1,1,1
20,3,0,0,0,0,0,1,0,1,0,0,1.5850,0.5000,2,0,0,0
23,4,0,0,0,0,0,2,0,1,0,0,2.0000,0.0000,2,0,0,1
20,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.3333,2,0,0,0
19,4,0,0,0,0,0,1,1,1,0,0,2.0000,0.0000,2,0,1,0
18,3,0,0,0,0,0,0,0,0,1,1,1.5850,0.0000,2,0,0,0
20,3,0,0,0,0,0,0,1,1,1,0,1.5850,0.0000,2,0,0,0
22,6,0,1,0,0,0,2,0,1,0,0,2.5850,0.0000,2,1,1,1
29,5,0,0,0,0,0,2,0,1,0,0,2.3219,0.0000,2,1,1,1
23,4,0,0,0,0,0,0,0,2,1,0,2.0000,0.0000,2,0,0,0
33,7,0,0,0,0,0,1,1,2,1,1,2.8074,0.0000,2,0,0,0
15,3,0,0,0,0,0,1,1,0,0,0,1.5850,0.0000,2,0,0,1
26,5,0,0,0,0,0,3,1,0,0,0,1.3710,0.0000,2,0,0,0
37,6,0,0,0,0,0,2,0,1,0,0,2.2516,0.0000,2,1,0,1
23,4,0,0,0,0,0,1,1,1,0,0,2.0000,0.0000,2,0,1,1
20,4,0,0,0,0,0,1,1,1,0,0,2.0000,0.0000,2,0,0,0
18,4,0,0,0,0,0,1,1,0,0,0,2.0000,0.3333,2,0,0,0
42,7,0,0,0,1,0,4,1,1,0,0,1.6645,0.1667,2,0,0,0
18,3,0,0,0,0,0,2,1,0,0,0,0.9183,0.5000,2,0,0,0
22,3,0,1,0,0,0,2,0,0,0,0,1.5850,0.0000,2,0,1,1
14,3,0,0,0,0,0,0,1,0,0,0,1.5850,0.5000,2,0,0,0
23,5,0,0,0,0,1,1,0,1,0,0,1.9219,0.6667,2,0,0,0
24,5,0,0,0,0,0,3,0,1,0,0,1.9219,0.6667,2,0,0,0
24,6,0,0,0,0,0,0,1,1,0,1,2.2516,0.5000,2,0,0,0
28,4,0,0,0,0,0,3,0,0,0,0,1.5000,0.0000,2,0,1,1
17,3,0,0,0,0,0,2,0,0,0,1,1.5850,0.5000,2,0,0,0
23,4,0,0,0,0,0,1,2,0,0,0,1.5000,0.0000,2,0,0,0
22,6,0,0,0,0,1,0,1,0,0,0,2.2516,0.2000,2,0,0,0
18,4,0,0,0,0,0,1,0,1,0,1,1.5000,0.3333,2,0,0,0
29,5,0,1,0,1,0,2,1,0,0,0,1.9219,0.0000,2,0,1,1
12,3,0,0,0,0,0,1,0,0,0,1,1.5850,0.0000,2,0,0,0
37,5,0,0,0,0,0,3,1,1,0,0,1.5219,0.2500,2,0,0,1
26,5,0,0,0,0,0,2,0,1,0,1,2.3219,0.2500,2,1,1,1
24,4,0,0,0,0,0,1,0,2,0,1,2.0000,0.3333,2,0,0,1
22,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.3333,2,0,0,0
23,4,0,0,0,0,0,1,0,1,1,0,2.0000,0.0000,2,0,1,1
12,3,0,0,0,0,0,1,0,0,0,1,1.5850,0.0000,2,0,0,0
18,3,0,0,0,1,0,1,0,1,0,0,1.5850,0.5000,2,0,1,0
31,5,0,1,0,0,0,2,0,1,0,0,2.0000,0.3333,2,1,1,1
51,8,0,0,0,0,0,3,1,1,1,0,2.4056,0.1429,2,0,0,0
24,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.0000,2,0,1,1
23,4,0,0,0,0,0,1,2,0,0,0,1.5000,0.0000,2,0,0,0
18,3,0,0,0,0,1,0,0,1,0,1,1.5850,2.0000,2,0,0,0
22,5,0,0,0,0,0,2,1,0,0,0,1.9219,0.0000,2,0,0,1
20,4,0,0,0,0,0,3,1,0,0,0,1.5000,0.3333,2,0,1,1
23,6,0,1,0,0,0,2,0,1,0,0,-0.0000,0,2,0,1,1
23,3,0,0,0,0,0,1,1,0,0,0,0.9183,0.5000,2,0,0,1
32,7,0,1,0,0,0,3,0,1,0,0,2.8074,0.4000,2,0,0,1
30,7,0,1,0,0,0,2,1,1,0,0,2.8074,0.0000,2,1,1,1
21,5,0,0,0,0,0,2,0,0,0,0,1.5219,0.0000,2,0,0,1
18,4,0,0,0,0,0,1,2,0,0,0,1.5000,0.0000,2,0,0,0
30,4,0,0,0,0,0,3,1,0,0,0,0.8113,0.0000,2,0,0,1
21,4,0,1,0,0,0,3,0,0,0,0,1.0000,0.0000,2,0,1,1
20,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.0000,2,0,0,0
35,7,0,0,0,0,0,2,1,1,0,1,2.8074,0.0000,2,1,1,1
20,3,0,0,0,0,0,2,0,0,0,0,1.5850,2.0000,2,0,1,1
22,5,0,1,0,0,0,3,0,0,0,0,1.9219,0.0000,2,1,1,1
22,4,0,0,0,0,0,2,0,1,0,0,1.5000,0.0000,2,0,1,1
20,3,0,0,0,0,0,1,1,0,1,0,1.5850,0.0000,2,0,0,1
21,3,0,0,0,0,0,1,0,1,1,0,1.5850,0.0000,2,0,0,1
26,5,0,1,0,0,0,3,0,0,0,0,1.9219,0.0000,2,0,1,1
28,5,0,0,0,0,0,2,1,1,0,0,1.9219,0.2500,2,0,1,1
20,4,0,0,0,0,0,1,1,1,1,0,2.0000,0.0000,2,0,0,1
23,4,0,0,0,0,0,3,0,0,0,0,1.5000,0.3333,2,0,1,1
17,4,0,1,0,0,0,1,1,0,0,0,1.5850,0.5000,2,0,1,0
41,7,0,0,0,0,0,4,1,1,0,0,2.1281,2.5000,2,0,0,0
18,3,0,0,0,0,0,3,0,0,0,0,-0.0000,2.0000,2,0,0,0
24,2,0,0,0,0,0,1,1,0,0,0,1.0000,0.0000,2,0,0,1
23,4,0,0,0,0,0,2,0,2,0,0,1.5000,0.3333,2,0,0,0
20,3,0,0,0,0,0,2,0,0,0,0,0.9183,0.5000,2,0,0,0
20,3,0,0,0,0,0,1,0,1,0,0,1.5850,0.0000,2,1,1,1
23,4,0,1,0,0,0,2,0,0,0,0,2.0000,0.0000,2,0,1,1
26,3,0,0,0,0,0,3,0,0,0,0,-0.0000,0.5000,2,0,0,0
27,4,0,0,0,0,0,2,1,1,0,0,2.0000,0.0000,2,0,1,1
32,4,0,0,0,0,0,1,1,0,0,0,2.0000,0.3333,2,0,0,0
40,9,0,1,0,0,0,4,0,1,0,0,2.2810,0.0000,2,0,0,1
21,3,0,0,0,0,0,2,0,0,0,0,1.5850,0.0000,2,0,1,1
23,3,0,0,0,0,0,2,0,0,0,0,1.5850,0.0000,2,0,1,1
24,3,0,0,0,0,0,2,0,1,0,0,0.9183,0.5000,2,0,0,1
32,4,0,0,0,0,0,1,1,0,0,0,2.0000,0.3333,2,0,0,0
23,4,0,0,0,0,0,3,0,1,0,0,0.8113,0.3333,2,0,0,0
21,5,0,1,0,0,0,2,0,1,0,0,1.9219,0.2500,2,0,0,0
21,5,0,0,0,0,0,1,1,0,0,0,1.5219,0.0000,2,0,0,0
23,5,0,0,0,0,0,3,0,1,1,0,1.9219,0.2500,2,0,0,0
21,5,0,0,0,0,0,2,0,0,1,0,1.3710,0.0000,2,0,0,0
22,4,0,0,0,0,0,2,0,1,0,0,2.0000,0.0000,2,0,0,1
29,6,0,0,0,0,1,1,0,2,0,1,2.2516,0.2000,2,1,1,1
17,4,0,1,0,0,0,1,0,0,0,1,2.0000,0.0000,2,0,1,1
18,4,0,0,0,0,0,1,1,1,0,0,1.5000,0.0000,2,0,0,0
18,4,0,0,0,0,0,1,0,1,0,0,2.0000,0.0000,2,0,1,1
20,6,0,0,0,0,0,2,0,0,0,0,2.2516,0.5000,2,0,0,0
27,6,0,0,0,0,0,2,0,1,1,1,2.2516,0.0000,2,0,0,1
18,3,0,0,0,0,0,2,0,0,0,0,0.9183,0.0000,2,0,0,1
27,6,0,0,0,0,0,2,1,0,0,0,1.9183,0.0000,2,0,0,1
19,3,0,0,0,0,0,1,1,0,1,0,1.5850,0.0000,2,0,0,1
20,4,0,0,0,0,0,2,0,1,0,0,1.5000,0.0000,2,0,0,0
25,5,0,0,0,0,0,1,1,1,0,1,2.3219,0.0000,2,0,0,0
23,4,0,0,0,0,0,1,1,1,0,0,1.5000,0.0000,2,0,0,0
23,4,0,0,0,0,0,4,0,0,0,0,0.8113,1.0000,2,0,0,0
20,3,0,0,0,0,0,2,0,0,0,0,0.9183,0.5000,2,0,0,0
25,3,0,0,0,0,0,1,0,1,0,0,1.5850,0.0000,2,0,0,1
21,4,0,0,0,0,0,2,0,0,0,0,0.8113,0.0000,2,0,0,0
21,5,0,0,0,0,0,2,1,0,0,0,1.9219,0.0000,2,0,0,1
26,5,0,0,0,0,0,1,1,2,0,0,2.3219,0.0000,2,0,0,0
27,5,0,0,0,0,0,1,1,2,0,0,2.3219,0.0000,2,0,0,0
24,3,0,0,0,0,0,2,1,0,0,0,1.5850,0.0000,2,0,1,1
34,6,0,0,0,0,0,2,1,1,1,0,2.2516,0.0000,2,0,0,0
33,7,0,0,0,0,0,2,1,2,0,0,2.2359,0.0000,2,0,0,0
23,3,0,0,0,0,0,2,0,1,0,0,-0.0000,0.0000,2,0,0,0
25,3,0,0,0,0,0,2,0,1,0,0,0.9183,0.0000,2,0,0,0
47,10,0,0,0,0,0,2,1,2,0,1,2.6464,0.0000,2,0,0,0
21,4,0,0,0,0,0,1,0,1,0,1,2.0000,0.0000,2,0,0,1
29,6,0,0,0,0,0,3,0,1,0,1,1.7925,0.0000,2,0,1,1
29,6,0,0,0,0,0,0,1,2,0,0,2.2516,0.5000,2,0,0,0
24,3,0,0,0,0,0,3,0,0,0,0,-0.0000,0.5000,2,0,0,1
22,3,0,0,0,0,0,2,0,0,1,0,1.5850,0.0000,2,0,0,0
19,4,0,0,0,0,0,3,0,0,0,0,0.8113,0.0000,2,0,0,0
23,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.3333,2,0,0,1
30,4,0,0,0,0,0,4,0,0,0,0,-0.0000,0.0000,2,0,0,1
18,4,0,1,0,0,0,1,1,0,0,0,2.0000,0.0000,2,0,1,1
18,4,0,1,0,0,0,2,0,0,0,0,1.0000,1.0000,2,0,1,1
23,3,0,0,0,0,0,1,1,1,0,0,-0.0000,0.0000,2,0,0,1
19,4,0,0,0,0,1,1,1,0,0,0,1.5000,1.0000,2,0,0,0
19,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,1,1
10,3,0,0,0,1,0,0,0,0,0,1,1.5850,0.0000,2,0,0,0
19,3,0,0,0,0,0,2,0,0,0,0,1.5850,0.0000,2,0,1,0
20,3,0,0,0,0,0,1,1,0,0,0,1.5850,0.5000,2,0,0,0
26,3,0,0,0,0,0,3,0,0,0,0,-0.0000,0.0000,2,0,0,0
27,5,0,0,0,0,0,2,1,0,0,0,2.3219,0.0000,2,0,1,1
27,5,0,0,0,0,0,4,0,0,0,0,1.3710,0.2500,2,0,0,1
22,4,0,0,0,0,0,2,1,1,0,0,1.5000,0.0000,2,1,1,1
28,6,0,0,0,0,0,2,1,1,0,0,2.2516,0.0000,2,0,0,1
28,6,0,0,0,0,0,1,1,2,1,1,2.2516,0.0000,2,0,1,1
23,3,0,0,0,0,0,1,0,1,0,0,1.5850,0.0000,2,0,0,1
18,3,0,0,0,0,0,1,1,1,0,0,1.5850,0.0000,2,0,0,1
27,5,0,0,0,0,0,2,1,1,0,0,2.3219,0.0000,2,0,1,1
23,6,0,0,0,0,0,2,0,2,0,0,2.2516,0.0000,2,0,0,1
23,3,0,0,0,0,0,3,0,0,0,0,0.9183,0.0000,2,0,0,0
22,4,0,0,0,0,0,1,0,1,0,1,2.0000,0.3333,2,0,0,0
30,6,0,0,0,0,0,2,0,2,0,1,2.5850,0.2000,2,1,1,1
26,6,0,0,0,0,0,2,0,1,0,0,1.9183,0.2000,2,0,0,0
19,4,0,0,0,0,0,3,0,1,0,0,1.5000,1.0000,2,0,0,0
30,6,0,0,0,0,0,2,0,1,0,0,1.9183,0.0000,2,0,0,1
21,5,0,0,0,0,0,1,0,3,0,0,1.9219,0.0000,2,0,0,0
21,4,0,0,0,0,0,0,2,0,0,0,1.5000,0.0000,2,0,0,0
22,4,0,0,0,0,0,1,1,0,1,0,2.0000,0.0000,2,0,0,0
24,4,0,0,0,0,0,1,0,1,0,0,2.0000,0.0000,2,0,0,1
20,3,0,1,0,0,0,1,1,0,0,0,1.5850,0.0000,2,0,1,1
25,6,0,0,0,0,0,2,0,1,1,0,2.5850,0.0000,2,1,1,1
16,3,0,0,0,1,0,1,0,1,0,0,1.5850,0.0000,2,0,0,0
17,3,0,0,0,0,0,1,1,0,0,0,1.5850,0.0000,2,0,0,0
24,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,0,0
19,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,0,0
20,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,0,1
25,4,0,0,0,0,0,2,0,2,0,0,1.5000,0.0000,2,1,1,1
26,3,0,0,0,0,1,2,0,0,0,0,0.9183,0.0000,2,0,0,0
21,3,0,0,0,0,0,1,1,0,0,0,1.5850,0.5000,2,0,0,1
27,5,0,0,0,0,0,1,1,1,1,1,1.9219,0.0000,2,0,0,1
18,4,0,0,0,0,0,1,1,0,1,0,0.8113,0.0000,2,0,0,1
21,4,0,0,0,0,0,1,1,2,0,0,1.5000,0.0000,2,0,1,1
23,4,0,0,0,0,0,2,1,0,1,0,2.0000,0.0000,2,0,1,1
28,6,0,0,0,0,0,2,1,0,0,0,1.9183,0.0000,2,0,0,0
25,5,0,0,0,1,0,0,2,0,0,0,1.9219,0.0000,2,0,0,0
27,5,0,0,0,0,0,3,0,0,0,0,2.3219,0.0000,2,0,1,0
19,4,0,0,0,0,0,0,1,1,0,1,2.0000,0.0000,2,0,0,1
23,5,0,1,0,0,0,2,0,0,0,0,2.3219,0.0000,2,1,1,1
16,4,0,0,0,0,0,3,0,0,0,0,-0.0000,0.3333,2,0,0,0
23,3,0,0,0,0,0,2,0,0,0,0,0.9183,0.5000,2,0,0,0
19,4,0,0,0,0,0,1,2,0,0,0,1.5000,0.0000,2,0,0,0
25,5,0,0,0,0,0,1,2,1,0,0,1.3710,0.2500,2,0,0,0
21,5,0,0,0,0,0,2,0,1,0,0,1.9219,0.6667,2,0,0,0
22,4,0,0,0,0,0,2,1,0,0,0,1.5000,0.0000,2,0,0,0
19,3,0,1,0,0,0,1,1,0,0,0,1.5850,0.0000,2,0,1,1
22,3,0,0,0,0,0,2,0,1,0,0,0.9183,0.5000,2,0,0,0
26,5,0,0,0,0,0,2,0,2,0,0,1.3710,0.2500,2,0,1,0
29,4,0,0,0,0,0,2,1,0,0,0,2.0000,0.0000,2,0,0,1
19,4,0,0,0,0,0,1,0,1,0,1,2.0000,0.0000,2,0,0,0
35,5,0,0,0,0,0,3,1,1,0,0,1.3710,0.2500,2,0,1,0
19,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.0000,2,0,0,0
23,5,0,0,0,0,0,2,0,1,0,0,1.3710,0.6667,2,0,0,1
29,6,0,0,0,0,0,1,0,2,1,1,1.9183,0.0000,2,1,1,1
28,6,0,1,0,0,0,2,0,1,1,1,2.2516,0.2000,2,1,1,1
26,5,0,0,0,0,0,2,0,1,0,0,1.9219,0.0000,2,0,0,1
24,4,0,0,0,0,0,1,0,1,0,0,2.0000,0.0000,2,0,0,1
26,6,0,0,0,0,0,1,0,1,1,0,2.5850,0.0000,2,0,0,1
17,4,0,1,0,0,0,1,1,0,1,0,2.0000,0.0000,2,0,1,1
29,5,0,0,0,0,0,2,0,1,0,0,1.9219,0.0000,2,0,0,1
19,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.3333,2,0,0,0
24,4,0,0,0,0,0,2,1,1,0,0,2.0000,0.3333,2,0,1,0
19,4,0,0,0,0,0,2,0,0,0,0,1.5000,0.3333,2,0,0,0
17,4,0,1,0,0,0,2,0,0,0,0,2.0000,0.0000,2,1,1,1
23,3,0,0,0,0,0,1,0,2,0,0,0.9183,0.0000,2,0,0,1
25,7,0,1,0,0,0,2,0,1,0,1,-0.0000,0,2,0,1,1
23,3,0,0,0,0,0,1,1,1,0,0,-0.0000,0.0000,2,0,0,1
27,5,0,0,0,0,0,4,0,0,0,0,1.9219,0.2500,2,0,1,0
