Node,Page Rank,Frequency,Follower Count,Timestamp,Conflation
Wish bae was here to give me a run on my back and shoulder. Shit hurts 😩,0.0012371322190135685,1,469,"1435110258
",719
Sheldon went over on his minutes 😂😂,0.0003554762897927727,1,637,"1426480908
",133
"If you see your partner every day and moan you see too often, you should try seeing your partner every 5 days.",0.0007996426678869923,1,714,"1424125756
",482
I miss my boyfriend 😔,0.0015385808411421814,1,2129,"1426906441
",557
Watching PLL with my man @DemetryL via FaceTime 😂💙 #LongDistanceProblems http:\/\/t.co\/RxOIyXubLE,0.0010014342854112997,2,276,"1426638322
",520
"if piper and leo can do it, we can do it",0.000648421126189791,1,188,"1423452734
",358
"""Open when"" letters for when he goes back to NC... #lovingfromadistance #longdistanceproblems #openwhen http:\/\/t.co\/DkVONF3…",0.0010784117598014761,1,645,"1430764370
",601
oh my gosh!!! there is a @PhilzTruck now!!!!!! ahhhhh! why am i so far away?!?!?!,0.0008141435709330799,2,1260,"1421088246
",528
Everytime I talk on the phone to @CieraMartini I drink an entire bottle of wine...,0.001538377383958841,2,534,"1428721685
",719
"Sydney is on the Snapchat story and it's making me upset. 8,120 miles is too much to be away from someone you love 😣😢",0.0013494757270651409,1,32,"1429495398
",782
"If my brother and I snapchat each other while we're at separate raves, it's like we're raving together, righttt?#N#",0.001099958914622275,1,248,"1434177982
",747
Best kind of snap 💕 follow us ON #snapchat SHOPZAFIRA #N##N##longdistanceproblems #bff #kimboslice https:\/\/t.co\/JG9WFQUGpC,0.0007563626094635387,1,581,"1431697859
",401
I miss my girlfriend 😔,0.0014526490438394662,1,111,"1427730307
",542
Thanks technology for failing me and keeping me from talking to babe when he is on break. So frustrated.,0.0010954203541050814,1,40,"1426824913
",673
All I want for Valentine's Day is to be in the same town as my best friend. Sadly that won't happen till April. 😟,0.0016551706602114507,1,115,"1423894790
",856
My friends back home are at my house playing with my puppies😩😭,0.0008917895900846317,1,125,"1426897527
",425
"Within you, I lose myself. Without you, I find myself wanting to be lost again... 💕 💕 💕 #N##N##longdistanceproblems #relationship #N#",0.0014433990895416128,2,413,"1431013921
",744
I like hearing my boyfriend snore over skype is this normal,0.001180571876012191,1,496,"1432085349
",639
Spending the evening with Josh's parents made me feel better!,0.000823116220876909,1,328,"1421119670
",504
Today we've got that perfect kind of snow: enough to get a huge fandom but I guess I'll have to settle for Skype,0.0015685054821198844,1,18,"1431722388
",739
Back to making meals for 1 after 3 months of living with my American. :(,0.0010247754397501147,1,257,"1434746137
",631
Days like these I wish I could just take my girlfriend out on a cute lil date.,0.0014372721918242202,1,162,"1420222639
",683
Missing my boyfriend after being away from him during Christmas and such...just a little over a week more.. :P,0.0009698973317670366,1,15,"1420348711
",607
Always....💗💗💗#N#I fall in love with U... when  i was ready...#N#Not  when  I was  Lonely.. 💕 💕 💕,0.0012496157216069102,2,712,"1431666159
",653
my boyfriend is off being famous and i can't even watch and support him. drowning my sorrows in reese's.,0.0013262559619034685,11,246021,"1320371402
",724
hasn't tweeted in 3 days and I'm lowkey worried about her.. Ily.,0.0012023993144157233,3,65,"1435277488
",703
I love my baby! Back to Dominican in June! #longdistanceproblems #mylove #bestboyfriend ❤️ http:\/\/t.co\/FbWpwqW9i3,0.001654437661815892,1,101,"1426305207
",786
Tomorrow is Thursday but its better than an average Thursday because I actually get to see @danielb5590 after work☺️💁🏼,0.0010044462291200996,1,242,"1430939739
",696
Wish I could be with my valentine tomorrow 💋💔 #longdistanceproblems http:\/\/t.co\/pH5q4ZLm4s,0.0015880724686476817,1,678,"1423853067
",716
So excited to see @domoniquewilson this weekend again 😊 #longdistanceproblems lol,0.0008488806124732382,1,108,"1421252486
",487
Holy moly I love @MackenzieDyl ❤️,0.0009058245751057353,1,1137,"1425108279
",428
Mother Nature hates us @kiramackers #longdistanceproblems 😔 I hate winter,0.000848060244119928,1,132,"1423352208
",515
Turning up with my bae over Skype,0.0008210760533319489,1,66,"1429247747
",393
Lunch date with @elpettie = coordinating getting food at the same time &amp; restaurant in our respective states,0.0007088226543526746,1,170,"1431208868
",484
this is me even tho I do have a boyfriend lol #longdistanceproblems http:\/\/t.co\/o9gGB5VDpm,0.0015490889742016771,1,517,"1421885092
",763
"Missing you isn't fun, but it's so worth being with you ❤️",0.0010779570339795258,1,2134,"1426693445
",604
Wish I could do a Logan and fly in from london as a surprise...,0.001188988964810932,1,45,"1425667306
",657
Calculus Crunch: a continuous and a hotel reservation but I guess I'll have to settle for Skype,0.0016069626224369806,1,17,"1426032860
",732
When sarcasm is totally lost on someone OR when a person lives in a small town too long #LongDistanceProblems http:\/\/t.co\/Nnh7yNelmh,0.0010222557648911325,1,1364,"1434987377
",620
"""I'll marry u. ""#N#achaa jeee.. #N#",0.0008835965243576273,1,291,"1427535802
",453
Calling home to talk to @R_Hibberd always end in me having a stomach ache from laughing so hard!,0.0011254243238081004,3,376,"1422935189
",616
Too many clouds. No #lovejoy tonight.#N#Astronomy\/relationship status in precise sync.#N#,0.00046430747171273984,1,185,"1421113450
",222
is it July 18th yet?,0.00048108588106413134,1,155,"1435001808
",194
then maybe lol,0.00020345388002772233,1,4938,"1426704122
",21
Not being able to speak to someone is the worse thing ever 😔,0.0011322418414912447,5,1700,"1425047372
",547
When you have to be up in two and a half hours but you can't sleep without the person you love next to you,0.0016372276252533762,1,198,"1435129727
",801
I'm soooooo bored and babe is busy :'(,0.001172940092794622,1,693,"1423875302
",590
are a real struggle #LongDistanceProblems http:\/\/t.co\/xPZeOSl04Z,0.0009103932098768158,3,17,"1426030752
",415
Only one person can make me feel whole again right now,0.0004965706147819363,1,54,"1425566841
",274
Low key jealous of girls who can see their boyfriend whenever they want,0.0004727105142352814,1,79,"1427683855
",303
So how do you be there for someone who not only lives miles away but also wants to be left alone when depressed?,0.0009076467173299845,1,243,"1420844032
",600
"ONE MONTH TO GO! After 8 months of Josh being in Oklahoma, this feels like nothing at all.",0.0004827569562615283,1,164,"1426033138
",349
Cute film night with my boyfriend via Skype 👫💘,0.0007944702726927971,1,1704,"1427749078
",387
damn chica! I miss you twinny. 💗😘 it's been too long. I love you lots &amp; lots! #longdistanceproblems http:\/\/t.co\/xqtUBsAvjD,0.0015461959440039878,1,23,"1429903443
",713
"""I just wanna make out with my girlfriend ugh"" -Ryan #longdistanceproblems 😂",0.001290438837086981,1,383,"1422856144
",681
love my skype gossip sessions with @Cazz_Petersen 💝👯,0.0007267820309603227,2,395,"1423679316
",362
when you miss your girlfriend so you cuddle with the computer on videochat,0.0011095211229122733,1,70,"1423533606
",582
"""Open when"" letters for when he goes back to NC... #lovingfromadistance #longdistanceproblems #openwhen http:\/\/t.co\/DkVONF3ZnZ",0.0010784117598014761,2,269,"1428853627
",601
The lady got me a gift card to @MadMexShadyside for V-Day. I accidentally shipped her gift to myself...,0.0013025389293229394,1,170,"1423978794
",725
Bae takes forever to reply.,0.000690159811819305,1,141,"1421222205
",346
When bae moves away... #longdistanceproblems https:\/\/t.co\/F25jbh8jBM,0.0008019902511695848,1,179,"1434065328
",351
Talking to my momabear and papabear on skype always makes my life. ♥,0.0012082750245251558,1,216,"1424357356
",633
How can it be Sunday night already 😔,0.0005413036083777681,1,73,"1429473088
",247
So excited to see my monster baby Lina and my Hunter bug but so sad to leave Vy #longdistanceproblems 😭😭😭😭😭😭😭,0.001363800432244549,1,313,"1426720631
",705
that's how I feel about my tiger brothers in Africa.,0.0011966149283041793,1,151,"1426025409
",652
With that being said...we're currently looking at a 10 day countdown and a 20 day countdown 😭😭😩😩,0.0007004843302494193,3,406,"1425084296
",460
The struggle is real #besties #longdistanceproblems http:\/\/t.co\/fyjOYrj73S,0.0009384622639531304,1,500,"1425700452
",388
I hope @Clairehope8 won't get sick of me while I'm home for a month!!,0.0015495075360567043,1,145,"1422022383
",737
"My boyfriend is eating a burrito, so he can't talk to me on the phone.",0.0014982519602329152,1,14,"1426044193
",792
Calling long distance just to hear them say I love you costs a million dollars,0.0012845571210958328,2,2281,"1326254891
",712
"Entered a contest to win @NHLBlackhawks tickets and found out you have to live in IL, WI or IN to win. #longdistanceproblems w\/ the Hawks.",0.0014125165190668812,1,58,"1421186721
",754
I take myself on dates on a weekly basis 💁,0.0009926813572304657,1,64,"1423003000
",556
First weekend in Rexburg without Samuel... Let's see if I don't lose it haha,0.0010924810660718242,1,112,"1429891104
",685
Got a couple of tickets and tried to call.Realised you're thousand miles away. #Fail #longdistanceproblems #artbasel http:\/\/t.co\/tpY5qZdM3r,0.00130832245066972,1,31,"1426324269
",736
those bffs who just snapchat eachother their entire lives all day long @BreCoy😚,0.00033913471172916567,3,160,"1429876017
",180
"well if you were in Canada I would ask for some help working on car, but Cali is kinda far from Canada",0.001023179702895301,1,61,"1425107882
",726
The best Valentine #longdistanceproblems http:\/\/t.co\/DInBoGTroH,0.0009199146026785226,1,53,"1423896706
",331
"Distance is nothing, Love is everything.",0.00048270086400308313,4,22,"1426729597
",141
I need it to be TMEA already so I can visit with my favorite 😔,0.001820879675057546,1,653,"1423155547
",759
My love for u is limitless like an ocean and countless like the stars in the sky..💕💕💕#N#Woh kheta hai.. #N#,0.0010294362806108775,6,769,"1431878847
",618
Long Skype Conversations With Babe ♥,0.00021467400827097097,1,62,"1420945135
",31
Can @Schuyler_VB come back from playing army and visit me in Italy please????? 😭😭,0.000666850491671975,1,400,"1430336292
",437
I want my better half back in our bed so I can sleep better and know I'm safe,0.0016373765205652557,1,62,"1429248113
",724
"And its ever increasing n never will it come to an end. Until , of course, I die and deep in my grave I lie.💕 💕 💕",0.001503160934015318,2,771,"1431919871
",792
Anna is my favorite person ever and it pains me that we live so far away from each other 😭,0.0010051158815585954,1,270,"1421117400
",639
"by the looks of it, I won't see Anthony until May and I've already gone 3 weeks without seeing him😭😭😭",0.0014853429075479597,1,527,"1427688369
",770
Why am I not at ISU with @cchristinelaa and @rachgomez24 😡,0.0011332345003993674,2,93,"1425706685
",630
"""I love you more than the collective amount of love of all the couples in the world"" 💕💕 💕",0.0012630516031984528,1,771,"1431920049
",678
babes have turned into flight tracking experts thanks to google,0.0005934680278525336,1,505,"1429190097
",375
"The days we don't talk, are the days i hate the most",0.0009100958934924886,4,18,"1381442347
",504
Being apart from someone you love is hard #longdistanceproblems 💔😂,0.0007762594649303007,1,215,"1435637736
",426
Just wanna give my girlfriend the biggest hug &amp; make her feel better 😔,0.0007184109273610941,1,1143,"1420509636
",488
I'm so happy @KLUU didn't forget about our date. I missed her soooo much! 😘,0.0012675955083415464,1,337,"1429929891
",616
One hour till my best friend gets here!!!,0.0005715223644092657,1,184,"1421252245
",307
So I just gave my best friend a food order over the phone #longdistanceproblems 😂,0.001395848066289703,1,236,"1427732583
",763
Sometimes I stalk @Kal_Con on Twitter\/Instagram because I miss him😅,0.0012222639117350975,1,227,"1433478665
",515
Washington is so far away!,0.00053546640491372,1,808,"1423194151
",213
Best day ever when your best friend comes for a surprise visit!,0.0006409264763041906,1,17,"1429095771
",382
miss you....#N#ajj bi sab kuch  theek  tha.. #N#,0.0005870840377865384,1,306,"1427912933
",253
I've got some of the best friends a girl could ask for! It's just to bad they don't live closer 😕,0.001517739695236902,1,141,"1427859681
",832
Is it Saturday yet?,0.0003075810522267782,1,65,"1425870456
",84
It's so hard to be in a relationship with a guy who doesn't talk!!,0.0013354270264709436,1,93,"1429236140
",743
I'm either on a flight or booking one,0.0010658558907985583,1,267,"1420758807
",574
skype dates are the only thing keeping me going rn 🙌 #longdistanceproblems #hissweater ❤️ http:\/\/t.co\/oxKMTDi0Zg,0.001002403854541999,1,14,"1427177501
",553
Why you have to be far? I'm bored ok......... #longdistanceproblems hahahhaha just sayin',0.0014051312161485483,1,739,"1431543789
",732
we could go on bubble tea dates every weekend,0.00042116038821957786,1,220,"1431935447
",215
Can't wait to see @laacccii tomorrow night! It's been way too long!,0.0009457099433064583,1,372,"1426035528
",595
Saw my boyfriend 30 minutes ago and I already miss him like crazy 😓💔,0.0012388201081431536,1,111,"1432090455
",658
I'll be getting your room ready if you just wanna leave now,0.0010435821337932965,1,146,"1431723158
",609
The fact I get to spend 10 days with my boyfriend next month is just 👍👍👍👍👍👍     #N##N#,0.0015602627090970172,1,824,"1421511616
",802
"""Utha lena.. ""#N#of course i will pick  your  call... you don't  trust me naaa.. 😢😢#N#",0.0008943286582797675,1,297,"1427649972
",554
Just somehow squeezed 2 weeks worth of life into a 40 minute phone call,0.000473547613560871,2,1129,"1421796939
",298
When your boyfriend goes to the movies without you.... #longdistanceproblems @TimPerry20 😉😘,0.00121273183949744,1,136,"1434214424
",650
Having drunk Twitter conversations with your boyfriend about bobby pins.,0.0004875412972222743,1,35,"1430056813
",266
Cant wait to see your stupid face...miss you shooo much,0.0009338888640684761,1,133,"1425821372
",507
Being sick is horrible.. But so is long distance 😩👎  #longdistanceproblems http:\/\/t.co\/DyJVhACjfl,0.0009506528551553453,1,130,"1423177687
",444
"no matter how many times you hug me, it's never enough.",0.0006746776535679538,3,469,"1421124069
",403
"""Hanging out"" w @hays_justine while she gets ready to go to work #longdistanceproblems http:\/\/t.co\/GtoNkuKz54",0.0011973622645306346,3,411,"1428775472
",561
"Love that I'm finally back in beckley, but hate that it puts me 6.5 hours away from Jake... 5 hours was bad enough 😕💔",0.0009148496300763287,1,895,"1431208240
",666
"Randy interrupts me mid-sentence to exclaim, ""AW, YOUR PILLOW STILL SMELLS JUST LIKE YOU!""",0.0005645654480334779,1,90,"1420509256
",416
I just really want to play in the snow with,0.0016511823072751103,1,287,"1424052763
",749
i used to be about this life D: miss you &lt;3 @OhSoAmv #boyfriendproblems #longdistanceproblems http:\/\/t.co\/rPF5iB30CX,0.0011998747495773404,2,108,"1411998000
",662
"""@girlideas: literally me on Valentine's Day http:\/\/t.co\/VyovjO94Ux"" same.",0.0009384101051382624,1,238,"1423088480
",471
"By night, Love, tie your heart to mine, and the two together in their sleep will defeat the darkness.💕 💕",0.0010849157127910086,1,415,"1431052011
",643
"I bought @justBRIlliant_ a gift, by I don't know when I can give it to her. 😕",0.0018197918642836335,1,224,"1422212150
",769
Ugghh I hate the fact that my boyfriend's phone is broken so I can't even talk to him 😭😭😔😔🙅🏽🙍🏽,0.0019878147954844132,1,122,"1430022058
",854
Me and my favourite boy just having a quick catch up on what we've been up to #longdistanceproblems http:\/\/t.co\/TivYnpvzNb,0.001415561365772584,1,611,"1422889246
",806
waited up till now to wish him a goodmorning,0.0009138123841555015,1,170,"1420539419
",513
today @SethBrandle @woahitslolo3 are on my mind ...,0.0006695031320155983,3,86,"1434768047
",352
You know it's real when he leaves and you feel like half of you is missing,0.001014404303168899,1,336,"1424036925
",585
when you talk to much you put .@ro_kumura to sleep,0.0011896100014675388,1,1283,"1434262241
",467
Saying goodbye to @thorbeast after a weekend visit never gets any easier. Just sayin.,0.0006921802061532359,1,89,"1427753067
",456
Facetime all day everyday... i miss youuuu #longdistanceproblems I see u I. 14 hours! At last! Yeayyy,0.00118790406248944,1,766,"1425469238
",615
I just need to move in with Katey already.  I leave most of my stuff out her house anyways,0.0016419802573881947,1,189,"1422243846
",771
Why can't my Mobile life and Huntsville life just combine?,0.0009469540104763972,1,181,"1432531211
",614
wish I could join 😞,0.0010315413284497947,1,86,"1425669309
",420
Babe just come today 💕 I miss you too much,0.0011175062378280158,1,170,"1423850431
",567
Being back in Cbus means I'm back to dating my phone,0.001332824598350246,1,379,"1420341369
",715
If only Ireland was another city or just around the corner to me,0.0009241694244586302,1,19,"1426053024
",597
“@crazyandbitchy: I really miss you but I really love not shaving.”,0.0012882549803037743,1,382,"1423158867
",551
One step closer to Germany,0.0006828804102372034,1,102,"1425918088
",341
"For once  ""I wanted to be right "" #N#But#N#you don't let me to do that.... 💕 💕",0.001645310819804248,3,718,"1431715113
",795
Hey @logiebear91 ... I need this 😂 #longdistanceproblems http:\/\/t.co\/aVs8dshn8t,0.0013062548409526222,1,1409,"1429917883
",590
I miss him &lt;3,0.0010523833570562087,1,21,"1425878395
",462
when ur best friend is asleep and u need to rant😩,0.0009886992523060556,1,232,"1426412875
",582
it's late at night and i miss my boyfriend also i should have made more nachos,0.0009255549561098166,1,129,"1422884438
",621
my mornings wouldn't be complete. ❤️ #longdistanceproblems #everymorning http:\/\/t.co\/PENGJPhdjh,0.001146769620934551,1,389,"1427810609
",504
"It's 2015, where are the teleportation machines? Like honestly. #longdistanceproblems @cbills913 http:\/\/t.co\/4194kWquQp",0.0009488941567701748,1,274,"1427692792
",517
FaceTime isn't connecting &amp; it's literally ruining my day that just started.,0.0009357879894275508,1,242,"1428675906
",610
It's crazy how happy a 45 minute Skype can make me,0.0006986414758536602,1,372,"1429555829
",423
I need my thunder buddy.,0.001227258020248848,1,91,"1428494777
",531
This day is going to drag by. Ready for tomorrow and quality time with the boy!,0.0012298704130523806,1,406,"1429215843
",711
"""I told u not to use ur mobile a lot""... #N#",0.001289838606859759,1,274,"1426316338
",679
Today is not my day. #exhausted #backhome #overnightbusses #longdistanceproblems #longday https:\/\/t.co\/Vw0LTDYZQg,0.0010010164891718213,1,231,"1427124245
",575
I relate to,0.0016983736406494968,1,828,"1420488281
",589
Being needy when your girlfriend lives in a different country is THE WORST,0.0006868868700854898,1,151,"1421080160
",419
“@zanesuxx: Movie night with Kota like http:\/\/t.co\/fdOCI3pekh”,0.0008558593610217744,2,1255,"1423202880
",418
my boyfriend always gets confused when I ask him what's for tea bc he thinks i mean a drink but i actually mean food,0.0010572973293073603,1,14986,"1428919832
",756
"Why can't I just be with him, talk to him all day and every day, have him by my side 24\/7?",0.0014996390830711434,1,723,"1426039040
",840
Not talking to you all day is probably the hardest thing in the world,0.0012418468495171988,1,225,"1429231662
",642
I already  let  you go... the day  you took your flight..#N##N#,0.001274605477138522,1,275,"1426315315
",658
"Although my freshman year, me and my ex use to watch movies together on ft.",0.0012031471003251207,1,2334,"1420430015
",664
How we watch Mets games together #longdistanceproblems #fathersonbonding http:\/\/t.co\/H2DQdprxKF,0.0007803346187363399,1,345,"1429918009
",344
"you can't hold them when they're angry, or kiss them when they're crying.",0.0006200366574599327,2,20,"1348347482
",431
I hate daylight savings,0.0009430563388182558,1,255,"1425798279
",409
just want to make sure i say goodnight to my bae since he's so far away .  #longdistanceproblems  @justinbieber 😘💌 http:\/\/t.co\/LGANu8lHqv,0.00147533925026786,1,1304,"1420852152
",745
You can tell that it's been over a week since I've slept in the same bed with Seth,0.0012924396711107764,1,551,"1433820975
",760
I want my Alien for Valentine this year,0.0012309460203250007,1,52,"1423010772
",608
"It's only the second day of pre season, and I'm already sore everywhere",0.0011902157000102907,1,123,"1421187116
",696
Can't beat drinking with your best friend via FaceTime #LongDistanceProblems @calee813 😚,0.0007045647726363675,1,349,"1425791686
",442
I need feb to be over so I can see,0.0016857673481385537,1,371,"1423114889
",662
oh no!!! Sucks that I can't just give it to you before Wednesday 😩,0.0014989757459826641,1,300,"1424131953
",769
It gets tiring feeling lonely knowing I'm in a relationship 💔,0.0010145922124505475,1,479,"1420843174
",571
Used my boyfriends conditioner yesterday and now im sniffing my hair because it smells of him.,0.0009025776005755933,1,155,"1429260251
",530
I wish I could be at the game instead 😞,0.0014813255457409179,1,62,"1428528420
",585
Happy my boyfriend's home from uni for easter ☺️☺️☺️ #longdistanceproblems #distancemakestheheartgrowfonder and all that.,0.001063324836022399,1,669,"1427660615
",661
"""Thande pani ka pipe pakro radiator k puar n dont open radiator cap. Is the car is still start, dont switch it off""#N#",0.0005081735745570707,3,356,"1430159887
",406
The only thing that would make my anxiety go away would be a hug from John...,0.0007536202645338138,1,483,"1423290805
",535
There's only this much we can do but Skype definitely is the the reason to tell ourselves how much we've done so far.,0.0010691683383030743,1,271,"1423136596
",697
Bahaha! Could work. Alternatively it could give me MORE #LongDistanceProblems ;),0.00045904305944017665,1,352,"1420981676
",261
Today only could have been better if he could have stayed forever. #longDistanceProblems #praying #GodsTiming #untilThenWeMakeItHappen 😍,0.0003656579539546196,1,137,"1433563761
",194
I'm holding you to that promise!,0.001532649112903761,1,110,"1429162498
",661
gets it. #N##ldr #longdistance #longdistanceproblems #absencemakestheheartgrowfonder http:\/\/t.co\/kDKl2W4vwB,0.000918329768790703,1,442,"1420505398
",387
Time to say goodbye again :(,0.000725379485051687,1,175,"1420866897
",349
Not too sure what to think of this. #longdistanceproblems @a_moretine @eadavidoff @Jfindley1595 http:\/\/t.co\/a7GwosoLSS,0.0010636607738324737,1,137,"1422082095
",587
Literally can talk to my mom for hours at a time ❤️,0.0012327855287454434,1,267,"1429254320
",657
can you hook me up via mail,0.0006884919645563835,1,109,"1424301469
",341
My boyfriend fell asleep on me on Skype so I'm just sitting here on YouTube eating a slice of cheese,0.0011225220846767575,1,34,"1423988439
",718
When you need your bff for outfit but shes on the other side of the world about to sleep,0.0012110168281505768,1,16,"1431899363
",662
So thankful for friends that help you make pancakes via FaceTime,0.0005726649314649313,1,238,"1423100221
",349
Take me to MONTANA 😭👯 #bestfriend #longdistanceproblems http:\/\/t.co\/sql0NzEjJN,0.0012507413169074101,1,198,"1423109422
",573
Missing my award show loving&amp;dress judgin bffs @emmazes &amp; @jmacncheeez! #ERedCarpet isnt the same w\/out u!,0.0005647724559313713,1,161,"1421020394
",444
when you have to wait to spend Father's Day with your dad some other day,0.0012655831665385677,1,1266,"1434911941
",623
Timed mile today got me stressing,0.0003828643933944208,1,167,"1426607826
",155
"I literally hold the screen, hoping to reach you. @LaurenJauregui 😂😂😂 #LongDistanceProblems come here in Philippines! http:\/\/t.co\/uU983OXVbE",0.0015658701485626674,1,547,"1427507218
",796
now all iwanna do in the world is cuddle and watch a good movie with bæ,0.0010922953367741607,1,102,"1428208493
",651
Me and my bae won't even be in the same state on Vday 😩,0.0012697713645354494,1,592,"1423238251
",727
send my pics of you in a Spanish bed with my pjs 😍 hahahaha,0.0011802243498469616,3,255,"1430022313
",615
How much longer do I have to wait to see sash money?😘🔥❤️💔 @SashaPeranteau #longdistanceproblems http:\/\/t.co\/I1G52pglGq,0.0015872052229673607,3,478,"1427175214
",722
I feel so sleepy but I don't want to sleep,0.0017217712424007618,1,746,"1425053476
",715
How I wish I was at Coachella right now!!!😔,0.0012480696529381353,1,164,"1428803839
",469
Uhhh I hate it when he makes me miss him so much :(,0.0011234371345090518,1,219,"1426045169
",613
When bae is sleeping and you're lonely af 😪👎,0.0008127519373935778,1,70,"1434157634
",441
Gonna miss mine and my bfs Wednesday night routine to watch AHS💚😈🎪,0.0010224729977202814,1,385,"1421968841
",625
Video chatting @photogaa because I got lost in hobby lobby #TSM #longdistanceproblems 🙈,0.0008694317602603399,1,183,"1423854749
",570
"Such a good weekend with my man, would rather pay to see him than ware money on getting intoxicated #longdistanceproblems ❤️",0.0011626769099148172,1,386,"1422211037
",726
My battery was at 100%... Phone call with Lexx.... Now at 61%,0.0004407285526569024,3,729,"1431534269
",246
Skypeing with bae on valentines day#N#,0.0006905806323652467,1,66,"1423969642
",332
"""Jan please wait I'll  text u in half hr.., "".. 😢😢😢#N##N#",0.0009162474520249714,1,475,"1431241154
",528
That's not the shape of a heart!!!!!!,0.0008578375934702288,1,72,"1423898372
",459
What are me and @tishfillet doing snapping each-other while we are both literally a staircase away,0.0006942190924258036,1,777,"1431541049
",474
; that was fast.. 😒 #texted2daysago #longdistanceproblems #fatherohfather ✈️ http:\/\/t.co\/QbI91vD4OR,0.0008417911022874529,1,43,"1426691504
",351
S\/o @Viber so I can talk to my one &amp; only,0.0013858674597009516,1,10394,"1420866021
",723
Losing sleep on the weekends when you should be sleeping.#N##N#,0.0009155896903667478,1,164,"1423169907
",486
counting down the days until I see my other half,0.0012838021964653402,1,110,"1421126919
",663
National kissing day and I didn't get any kisses,0.0011957003944689018,1,20,"1434791214
",673
Best friend facetime chats are the best. No distance separates us  #longdistanceproblems 😍,0.0006161230615755889,3,245,"1435540813
",386
Even 4 hours on Skype isn't enough time. 😢,0.0006656558478969886,1,240,"1430810145
",404
well if you could find me a link to watch from heerreee!,0.0010383276475354607,2,78,"1422479440
",603
Morning chats with @CarleyC_ are my fave. Minus the fact that we're 530 miles apart and the sun isn't up.,0.0011614388911707373,1,245,"1423139545
",728
My little niece is growing up so fast I can't handle it - miss her so!,0.0011789373603111762,1,712,"1420915154
",694
"No matter how many times my bf hugs me, it's never enough.",0.0007180133673853831,1,217,"1421123916
",468
Giving my bf goodnight kisses over FaceTime,0.0005343806996851592,1,206,"1428633341
",272
I miss my little guy 😢 #catsofig #LongDistanceProblems #Kitty #Cat https:\/\/t.co\/MMDVql4ZNa,0.0012376897983765083,1,712,"1427034498
",650
"Hey everybody, I need some help please. I'm trying to raise money to bring my LDB to visit. #LongDistanceProblems http:\/\/t.co\/JfZxbdLrlK",0.001792971694013032,2,322,"1428296736
",759
"Give me back my boyfriend, football.",0.0007808522643133731,1,129,"1421125934
",361
"I love you as one loves certain dark things, secretly, between the shadow and the soul#N#_Pablo Neruda💕💕💕",0.0012159141346161607,1,408,"1430973932
",708
The first night apart is by far the WORST!! 😣😢,0.0006525379745062972,3,470,"1428633460
",343
The joy of having someone to look after you when you are ill can never be underestimated.,0.0009903724525016388,1,220,"1423084244
",577
See you in two weeks 😘 #willmissyou #couple #longdistanceproblems https:\/\/t.co\/GeDuVnvWpa,0.0009559027377632921,1,57,"1430827317
",496
"But I still don't understand, Just how your love can do what no one else can.",0.0009913553017034235,1,147,"1425092793
",650
I'm a little sad his hoodie doesn't smell much like him anymore.,0.0011144489294326893,3,470,"1428679622
",662
and I just facetimed for 3 hours and probably could have all night.,0.0012315681391710433,1,98,"1428550759
",640
No @Skype for me tonight,0.0005889301914915807,1,227,"1429071960
",249
Eeeekkk not long now 😍👏,0.00030984307972415194,1,324,"1428711071
",94
