Node,Page Rank,Frequency,Follower Count,Timestamp,Conflation
Sneak Peek 2! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/fXsUAiRtBc,0.001351927518980957,94,57940,"1422217806
",713
throwback from our event last week katyperry #KatyPerryPRISMCollection #EatUrHeartout #LA @ W… http:\/\/t.co\/9glqo0xypy,0.0011647973890271913,1,4934,"1422986221
",692
How to #write #your own ebook(r) in 7 days.: http:\/\/t.co\/Ev0plJUcsm How http:\/\/t.co\/8IQFRUVZyi,0.0015159008197162135,1,72,"1420203271
",685
- Thanks @silviaschirinzi_ for this gorge #selfie rockin' the #KatyPerryPRISMCollection lion ring! http…,0.0008370541604321091,2,1346,"1420553440
",714
Popcorn and pearls!,0.00030134040101602907,1,265,"1422242730
",58
you were so upset,0.0001847859562673237,1,1,"1420660198
",0
All #types of wedding speeches.: http:\/\/t.co\/sM3shzn9db Earn A Min Of $1 http:\/\/t.co\/dSA0QRWdS4,0.001510466425043577,1,61,"1431268037
",648
Linux #reseller package: http:\/\/t.co\/JVJElXr6uf Why Thrivingserver? Beca http:\/\/t.co\/jz2pToTkC4,0.001623369820696466,1,44,"1434793909
",633
Rotator #cuff injury recovery kit: http:\/\/t.co\/DZgn2451vU Super http:\/\/t.co\/k4gPY4vxm2,0.0016023295238290194,1,27,"1421335441
",633
The #perfect v shape torso: http:\/\/t.co\/N8aeFfzOpJ Want to get a V Shape http:\/\/t.co\/pRiN7ipeKH,0.0015701802044314917,1,82,"1435575331
",669
Burger ring!,0.000711287854163766,1,1214,"1422231809
",24
CONGRATS @YscheeCat you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 4 WINNER! DM us your full name and ad…,0.0006253434788752171,11,90,"1422509185
",387
Speeches for #principals and teachers: http:\/\/t.co\/Up3LekfqpB 3 http:\/\/t.co\/EFdGOwWxUv,0.0016931816348379378,1,17,"1421335440
",681
Burger bracelets!!,0.0008833197293518122,1,54,"1422245080
",19
burger bangles and they are cute,0.0004934123148500214,1,392,"1422223458
",78
The only jersey I'll be sporting #superbowl Sunday! 💖🏈💖 #teamperry #katycat #KatyPerryPRISMCollection http:\/\/t.co\/2eU5ondh7s,0.0011356318626827998,1,427,"1422732203
",695
Funeral #sermon outlines: http:\/\/t.co\/aon96R6FSb Funeral sermon outlines http:\/\/t.co\/tce5T16RHH,0.0014327721574323865,1,85,"1428149970
",633
Bed #bugs 911 great new ebook high conversions: http:\/\/t.co\/UH5qxRVyoW L http:\/\/t.co\/hyu2SToPIs,0.001516418630349296,1,56,"1433894189
",636
My #paranormal book club: http:\/\/t.co\/2EUNIKY1oL Earn 20% Each http:\/\/t.co\/6HcRU7G1yJ,0.001571520173590817,1,85,"1425110390
",633
Rv #ebook store: http:\/\/t.co\/E50DrhGjvy Information Of Interest http:\/\/t.co\/6NRRpbpqBq,0.0016072381773571825,1,84,"1426837031
",634
Cherry Earrings! cute!,0.0006615588897554897,1,286,"1422342714
",32
popcorn ring #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 1! Guess the item FOLLOW+RT for a chance to #WIN it!,0.0008155225792798596,1,1509,"1422197360
",448
Sneak Peek 1! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/WYnls0oxpT,0.0013526785324891872,1,0,"1422358639
",713
Congrats @xRoseMcKee @KatycatJoanne @milyelle &amp; @prihsmaticj You're our #KatyPerryPRISMCollection 'sneak peek' winners! DM us your details!,0.0003730976920908012,1,25504,"1415788762
",266
Katy Perry all! 😻🐯🐅#N#Thanks Ej! You da best! 😘#N##katyperryprismcollection #clairesph #onlyatclaires… https:\/\/t.co\/c1qqDdlI8c,0.0007674704415750875,1,36,"1433435803
",644
"Katy Perry Macaron Cover for iPhone 5, 5s and 5c",0.00039782351552178385,2,1196,"1422399936
",197
Back #pain relief - ask us about  s.: http:\/\/t.co\/Q2Eh2l3bDf Vi http:\/\/t.co\/aWENX6TA0s,0.0015728054271512406,1,29,"1421542898
",664
The $5k per day subliminal video message system: http:\/\/t.co\/T6sz7Lh27F http:\/\/t.co\/i2XrHJekKx,0.0015736114501672647,1,119,"1425452095
",637
Hi! Check out http:\/\/t.co\/BAbEAnoHkM to order from our #KatyPerryPRISMCollection :),0.0013183947043233335,8,406,"1420626306
",700
Cheese burger bracelets,0.0007229586185124411,1,215,"1422246906
",20
We ❤ Katy Perry with @lujosabarcelona #KatyPerryPRISMCollection #clairesxkatyperry http:\/\/t.co\/C4JwfWx42p,0.0013601255854514662,3,4954,"1424122804
",696
Eat #healthy and stop cravings: http:\/\/t.co\/BZXdD1LrIs How to s http:\/\/t.co…,0.0016925701753866202,3,253,"1425776370
",688
“@ClairesStores Love the Popcorn Ring!,0.00039768496815312834,1,203,"1422207932
",194
"Six #degree flow: http:\/\/t.co\/vBoekgm8jv Proven Method To Burn Fat, Buil http:\/\/t.co\/r52jxaazN3",0.0015168583612113933,1,48,"1420203271
",633
Cheeseburger Rings!! #KatyPerryPRISMCollection #EatUrHeartOut 🍔,0.0005669632298482937,1,33,"1422218585
",229
We're in love with this #KatyPerryPRISMCollection statement necklace!  #ProductOfTheWeek http:\/\/t.co\/7kG8ImogBG,0.0012414157152227491,1,1560,"1429047633
",701
Lust List!! Thanks fo featuring our #KatyPerryPRISMCollection crystal vest @styledbynana @Fabulousmag http:\/\/t.co\/CQegrlzThG,0.0011216084622995574,1,4914,"1421688535
",688
!!! Beautiful bracelets from #KatyPerryPRISMcollection for #MakeAWish @ClairesStores! http:\/\/t.co\/8LbOaCV2kf http:\/\/t.co\/Oekt0BGiWi,0.0017536050165948283,4,13690,"1434459732
",665
How to #heal #anal fissures naturally: http:\/\/t.co\/mumH42FDRw The Defini http:\/\/t.co\/eB6ti9hYqM,0.0016272502649245255,1,39,"1426286873
",658
Turning #cupcakes into cash: http:\/\/t.co\/oqwbvQV2me See how to get a FRE http:\/\/t.co\/uopmKx1jMy,0.0015873274236452718,1,28,"1422993039
",670
Fbinfluence - the #1 facebook product on cb: http:\/\/t.co\/1InzYYDggG FbIn http:\/\/t.co\/ktfWUZUPZC,0.0016109295729686125,1,66,"1421678466
",679
Just ordered more Katy Perry jewellery from the claires bogof sale. Can't wait for it 2 come!!😃😃🐱✨💍💎🎀👛💖💗,0.000657100055616511,1,104,"1420653266
",698
Divorce #advice for women: http:\/\/t.co\/5Bdy0YtdC5 What Women Need To Kno http:\/\/t.co\/h3a2gsAxkW,0.0015476157215355134,1,41,"1426554504
",651
Limited Edition #KatyPerryPRISMCollection at New York Press Day...Shop it now...http:\/\/t.co\/kfvgGkDyMd http:\/\/t.co\/Dze83…,0.0015772954883654564,1,2078,"1421687483
",692
"""@ClairesStores: #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 3! Guess the item FOLLOW+RT for a chance to #WIN it!  Cherry necklace",0.000857949608017392,1,5,"1422324997
",455
cherry earrings #KatyPerryPRISMCollection  #EatURHeartOut  #WIN 😃,0.0007157341874932554,1,653,"1422354679
",287
Med #school admissions secrets: http:\/\/t.co\/w8vTNgNzwI The Single Most S http:\/\/t.co\/Zn01Ra2Fq4,0.001587884655324935,1,22,"1430178345
",634
A beautiful popcorn ring!,0.0003812863191430447,1,581,"1422146066
",44
The Ear Cuff Katy wore @ EMA's is now available at select stores &amp; http:\/\/t.co\/qFwwv0I2vj! #KatyPerryPRISMCollection htt…,0.0010879199414975031,3,2078,"1421687521
",702
What an amazing show katyperry #Barcelona #KatyPerryPRISMCollection #clairesxkatyperry #balloons 🎈🎉🎊🎇 http:\/\/t.co\/3MNCEjXyHg,0.0012402494694576166,1,4953,"1424129605
",693
"No regrets, just $2 each!!! #KatyPerryPRISMCollection Thanks @ClairesStores!!! #Canada http:\/\/t.co\/qXqTpKO8Ie",0.0012046805536893817,18,12917,"1422825451
",689
I JUST CANT WAIT #KatyPerryPRISMCollection #PrismaticWorldTour @katyperry http:\/\/t.co\/K0itlDFeN2,0.0013217797463998952,1,8404,"1424535538
",697
Eat #yourself thin: http:\/\/t.co\/j9bRKXVYPP Want To Make The Most Money I http:\/\/t.co\/kwA5RbTzmY,0.0015343097808541847,1,27,"1425426250
",645
Add url to the high quality directory network: http:\/\/t.co\/Iyn2EyWriD Ad http:\/\/t.co\/FyJy1iobUe,0.0016218724622867572,1,40,"1434256419
",692
Linux #reseller package: http:\/\/t.co\/0hRuzaRdOz Why Thrivingserver? Beca http:\/\/t.co\/MllSde8jIz,0.0016233698206964656,1,69,"1434793910
",633
One lucky fan having a #selfie with katyperry #Birthday #KatyPerryPRISMCollection #clairesxkatyperry 🎂💜 http:\/\/t.co\/4p5m35qRRK,0.001212311173189133,1,4953,"1424129101
",699
Macaroon Phone Case,0.00037109389535324003,5,619,"1422443176
",10
Power #system jump start: http:\/\/t.co\/OKgNmNoGVi Discover How T http:\/\/t.co\/hESoXYHnCd,0.0015878285678702074,1,10,"1421310786
",634
CONGRATS @KatyIsMyLight_ you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 6 WINNER! DM us your full name a…,0.0006440981827288097,1,1129,"1422906619
",385
"Surveyspaid.: http:\/\/t.co\/KlBL0yKCID If You Promote Surveys, Yo http:\/\/t.co\/E3dn6ggkjm",0.0016076839791706907,1,44,"1426576422
",636
The #KatyPerryPRISMCollection is available online - #Shop the collection &amp; roar @KatyPerry! http:\/\/t.co\/Lj2GLzF3X2 http:\/\/t.co\/O2NyyGMeny,0.0016534468989478153,1,57613,"1398963095
",707
For all you #katycat fans out there katyperry in #Barcelona #KatyPerryPRISMCollection #clairesxkatyperry http:\/\/t.co\/GmkIzMJwJr,0.001167724684836968,1,4954,"1424128756
",697
Sneak Peek 5! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/ysa…,0.0013507382165559051,177,906,"1422476073
",713
"John s #world of xv: http:\/\/t.co\/yj73uiY5N5 The Official Home Of Xv, An http:\/\/t.co\/khw4QatV6W",0.001511848377052715,1,40,"1422747055
",646
heart cherry earrings,0.0005196037157061525,1,27,"1422326629
",36
a macaroon iPhone case :),0.0005714072045277501,1,1105,"1422385520
",124
CONGRATS @linny_pinnyx you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 3 WINNER! DM us your full name and…,0.0006493819840706512,3,208,"1422385565
",386
30 #days to an organized home: http:\/\/t.co\/HDn4ITJ3Iv Stay-at-h http:\/\/t.co\/Eb1vHD41gT,0.0015808841604296796,1,37,"1424085482
",661
CONGRATS @aphroditekaty you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 4 WINNER! DM us your full name an…,0.0006124453875180363,3,366,"1422453059
",365
Fastpaleo top 100 of 2013: http:\/\/t.co\/cjPhM6Bluc Fastpaleo Top http:\/\/t.co\/wicYMj2u7R,0.001520113744982666,1,63,"1426390279
",638
Conciertazo! Thanks to @ttarragopr and @clairespress #katyperryPRISMCollection #katyperryxclaires #barcelona... http:\/\/t.co\/PDqrPIjT3Z,0.0011938388523661555,1,671,"1424128429
",682
Real #writing jobs: http:\/\/t.co\/49KL5hI59p Start making hundred http:\/\/t.co\/aRznpkaCI4,0.0016058408075526403,1,65,"1424792102
",633
I love Katy Perry!!,0.00035609712505970656,1,5,"1422412560
",64
You so much for this incredible opportunity and good luck to everyone.,0.00040367818486493644,1,86,"1422416064
",310
Worldwide #email address finder.: http:\/\/t.co\/PbB4rzmmpC The Worlds Top http:\/\/t.co\/LaW7iF91rZ,0.0016007952455053983,1,65,"1427956367
",645
Child #custody library: http:\/\/t.co\/eevRnQtzyk Custodylibrary. http:\/\/t.co\/96ZwsO08dP,0.0016799943709375814,1,57,"1434955126
",633
CONGRATS @linny_pinnyx you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 3 WINNER! DM us your full name and address!,0.0006424207739609388,3,25934,"1422363634
",389
Sneak Peek 4! Macaroon iPhone case,0.0005340993723656601,1,353,"1422362445
",111
''12 Gifts' Sneak Peek 1! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/ei40wP…,0.0012946280854868057,1,2078,"1421687591
",713
We love the way @JohnnyWujek rocks the #KatyPerryPRISMCollection 'ROAR' snapback! http:\/\/t.co\/LVhIT0nuCz http:\/\/t.co\/OjG…,0.001641672746117692,1,2077,"1421687833
",708
The #gentleman s guide to divorce playbook: http:\/\/t.co\/xQwiypXwuQ Want http:\/\/t.co\/N0UynBLKrI,0.0016401762778893417,1,37,"1431886842
",662
John s #world of xv: http:\/\/t.co\/sGX1cfP8yt The Official Home O http:\/\/t.co\/pR0TCYzAE9,0.0015674339095202697,1,24,"1423078791
",646
America s #1 #credit building formula.: http:\/\/t.co\/zPjYg5ytDf New Lower http:\/\/t.co\/nMf3FR4cVy,0.001566978785181454,1,37,"1434119352
",646
Getting ready for a pre show dinner #Barcelona #tapas #KatyPerryPRISMCollection with ttarragopr http:\/\/t.co\/AL3yiOB8Aw,0.0011934990187696466,1,4953,"1424105577
",708
I will buy a ton of things from this collection. 😍😍😍#N#,0.0003549022441228976,1,14266,"1422093759
",230
CONGRATS @Katycatveronica you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 2 WINNER! DM us your full name and address!,0.0006317179674175413,2,25866,"1422291621
",389
Popcorn ring! #KatyPerryPRISMCollection  #EatURHeartOut #WIN btw love ittttttt,0.0005286318696224679,1,661,"1422137948
",291
Chheseburger stack bracelets,0.0005043007283655457,1,549,"1422239690
",13
Tag us @ClairesStores with your #SelfieSaturday looks! #KatyPerryPRISMCollection #regram from 'olesyaokuneva'. http:\/\/t.…,0.000982204255058826,11,10,"1425535229
",695
Would love to win it ;),0.00037182649560828197,1,135,"1422240340
",212
Danielle via IG: I am so ok with this 👌🇩🇪 #clairesxkatyperry #katyperryPRISMcollection http:\/\/t.co\/aU0eCwZavy,0.0010962472721397496,6,10431,"1426253616
",656
New to me items from the #KatyPerryPRISMCollection at #Claires! #KATYCATS Also more OLD items on for $2 clearance. http:\/\/…,0.0007129001325658842,1,176,"1425769716
",709
Cherry earings,0.000607235131386229,1,848,"1422316597
",26
We spot @KatyPerry wearing her Limited Edition Crystal Ear Cuff from her #KatyperryPRISMcollection at the #MTVEMA http:\/…,0.0005558622686111737,2,2078,"1421687542
",670
Hamburger Braclets\/Bangles! #KatyPerryPRISMCollection #EatUrHeartOut !,0.00045314978450012504,1,10589,"1422217985
",227
My #student loan coach: http:\/\/t.co\/76QjJkhoTQ Learn The Secret http:\/\/t.co\/YbUqKaEp9q,0.0016004676826420288,1,26,"1427929469
",634
Auto #auction center.: http:\/\/t.co\/b0sM6LwfpZ Best Conversions Ever- Pay http:\/\/t.co\/fdQGw2liFI,0.0015686241427834895,1,34,"1425242132
",633
From #fear to confidence: http:\/\/t.co\/oHR5yq6kNH This Method For Develop http:\/\/t.co\/qu5OMT2U8C,0.0015963590525640836,1,46,"1427518377
",656
We're excited to head to #Kraków tomo @EllePolska @GlamourPoland #JoyPoland @jemerced see you @KatyPerry #KatyPerryPRISMCollection ✌️,0.0004555136681463286,1,4969,"1424724822
",379
its an iphone case,0.00039299573876650743,1,2151,"1422323562
",31
hamburger bracelets how cute!,0.0005677507495116945,1,229,"1422239426
",31
cherry earring,0.0003376075247026479,1,541,"1422555146
",12
WOW! How cool is this image we found on http:\/\/t.co\/2yZ7nP9KvM We're lovin' the #KatyPerryPRISMCollection rings! http:\/\/t.co\/obciQ8wxyo,0.0015934076203389439,3,27942,"1425495721
",716
- Win signed merchandise from the #KatyPerryPRISMCollection every 10min - STARTS IN 1 HOUR! http:\/\/t.co\/8lhddq…,0.001178254002441977,1,2077,"1421687716
",704
The #russianeditor.: http:\/\/t.co\/IeqEbkcdlz The RussianEditor i http:\/\/t.co\/Fvg6VWg5CX,0.0016212782088814814,1,22,"1425267017
",635
Congrats @xRoseMcKee @KatycatJoanne @milyelle &amp; @prihsmaticj You're our #KatyPerryPRISMCollection 'sneak peek' winners! …,0.00033925103633940706,1,11774,"1420974915
",241
Med #school admissions secrets: http:\/\/t.co\/JHl4VCx6JD The Single Most S http:\/\/t.co\/wO2Q9QZvaT,0.0015878846553249355,1,53,"1430178350
",634
Make your #january15more glamorous with our#KatyPerryPRISMCollection vest as featured on @vogue_italia@ClairesEurope http:\/\/t.co\/InnkJb718n,0.0011016891644220971,1,4909,"1421083668
",689
"LAST DAY to grab $3, $5, &amp; $8 #jewelry deals. #GetTheLook: http:\/\/t.co\/0Xew70BQbb #KatyPerryPRISMCollection http:\/\/t.co\/…",0.001608072699938073,2,885,"1431779389
",705
last one! #katyperryxclaires #barcelona #music #vsco #vscocam #vscogood #vscobarcelona http:\/\/t.co\/O4cPdCMkN2,0.001081625390758125,2,671,"1424127148
",636
Sneak Peek 4! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/FY9ztam86d,0.001351564299578334,30,25910,"1422385208
",713
Sneak Peek 6! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/C2kJImBT1u,0.001346291795991881,72,25976,"1422558005
",713
has the cutest tights &lt;3&lt;3#N#love them&lt;3,0.00033264409053450697,1,27,"1427912785
",214
Fix #windows errors optimize pc: http:\/\/t.co\/h13HOoVPzx Award W http:\/\/t.co\/riucg1AtoW,0.0015684599550618717,1,60,"1423846470
",633
"From headbands to earrings, Katy Perry knows how to accessorize! #KatyPerryPRISMCollection http:\/\/t.co\/tQKQ4OFEvx",0.0013241131681760551,1,259,"1427709311
",721
Chocolate #university online: http:\/\/t.co\/rxdfci0R0h With chocolate clas http:\/\/t.co\/WG4lfwFkxi,0.0016060164258956504,1,25,"1434071531
",635
Sneak Peek of #KatyPerryPRISMcollection 'Reflections' coming next week! Chance to win coming soon! http:\/\/t.co\/UyuHXfwJOt,0.0010701578140369069,2,2077,"1421687617
",687
“@ClairesStores: #KatyPerryPRISMCollection #EatURHeartOut  Peek 2! Guess the item FOLLOW+RT for a chance to #WIN it! http:\/\/t.co\/2UX9reaNUz”,0.0013847305229447336,1,3091,"1422263436
",724
Thank you for this opportunity and good luck to everyone.,0.00042781890909136913,1,82,"1422158011
",301
WOW! How cool is this image we found on http:\/\/t.co\/2yZ7nP9KvM We're lovin' the #KatyPerryPRISMCollection rings! http:\/\/…,0.0013507629262303703,5,10,"1425497305
",716
Simple #fertility secrets: http:\/\/t.co\/SxNzIXBsSL Simple Fertility Secre http:\/\/t.co\/n4mzvTXFh3,0.0015426467436701588,1,17,"1422183267
",633
Create #your own programming language: http:\/\/t.co\/PrDMemMhFX A http:\/\/t.co\/6RYZqVBVQx,0.0016373423855059288,1,59,"1429074299
",662
Linux #reseller package: http:\/\/t.co\/hvKaEJ9WKK Why Thrivingserver? Beca http:\/\/t.co\/CJ3WILcwNG,0.0016233698206964656,1,156,"1434793911
",633
Cause baby You are a firework.. 🎆 #SuperbowlHalftime #KatyPerryPRISMCollection http:\/\/t.co\/5IDSxn1WqF,0.0012887723136551289,3,1315,"1422213824
",699
Free @KatyPerry #flashtats w\/ #KatyPerryPRISMCollection purchase: http:\/\/t.co\/Kwqg0tg9CI #TeamPerry http:\/\/t.co\/KGmuIgoK…,0.0016644217552844206,50,598,"1422471077
",688
CONGRATS @SandCatz you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 5 WINNER! DM us your full name and address!,0.0006310731654276374,18,58265,"1422478346
",388
CONGRATS @SandCatz you're the #KatyPerryPRISMCollection #EatURHeartOut Sneak Peek 5 WINNER! DM us your full name and add…,0.0006251272801022447,20,34,"1422492000
",385
Cherry Earrings. &lt;3,0.000594332224598104,1,57,"1422326575
",44
"InTouchOnline ""Just met the amazingly sweet Miss #KatyPerry #ClairesxKatyPerry #katyperryPRISMcollection http:\/\/t.co\/XTW8uU2f3R""",0.0011349033523360425,1,12,"1426287203
",682
Have you added Limited Edition Crystal Cat Ears Headband to your list? k_pez has! Shop #KatyPerryPRISMCollection now! http:\/\/t.co\/i7YujMYv1m,0.0010875980839693377,1,57612,"1416691803
",704
This is the power!!!! #katyperryprismcollection #clairesxkatyperry http:\/\/t.co\/Igo8PxKZxP,0.0013223219304444966,4,18267,"1424114623
",683
Cherry Earings!,0.0005268006338940143,1,10586,"1422313369
",25
"LAST DAY to grab $3, $5, &amp; $8 #jewelry deals. #GetTheLook: http:\/\/t.co\/0Xew70BQbb #KatyPerryPRISMCollection http:\/\/t.co\/ONdQXyhxBL",0.001580512248330741,2,61888,"1423596004
",705
burger braclet,0.0004767750829900131,1,1778,"1422232406
",9
a popcorn ring! :),0.0005166570236290202,1,1105,"1422189607
",114
last one! #katyperryxclaires #barcelona #music #vsco #vscocam #vscogood… http:\/\/t.co\/LNqrxAyGdH,0.001117535888207879,1,671,"1424127125
",636
😻My moms really know how to brighten my day hehe 🌈💎🌈#katyperryprismcollection #weartherainbow http:\/\/t.co\/bB5y5jF1IN,0.0010810087669138886,1,464,"1432953252
",661
Miracle #brain system - brand new.: http:\/\/t.co\/lbkt4u1rIZ Page http:\/\/t.co\/DLWH1MAfsK,0.0016076773146519272,1,69,"1431702896
",633
Thank you to the LA @whotels for making bespoke katyperry #KatyPerryPRISMCollection cocktails for our… http:\/\/t.co\/K8Ly7vnaCt,0.001240876365132961,1,4929,"1422412693
",714
Seo #content miner: http:\/\/t.co\/RdDwQRFMiC The Best Content Sol http:\/\/t.co\/2iOIboOjkF,0.001594000284045496,1,54,"1435266999
",634
Closed: http:\/\/t.co\/eUWMUwNSnX Closed. http:\/\/t.co\/QZeSyjpQ3f,0.0016778880710701647,1,61,"1423921343
",633
macaroon iPhone case,0.0004906640499574981,2,1216,"1422323391
",25
Love my @katyperry phone case from @ClairesStores 💋😍🎀 #fiercephonecase #maccaroons #KatyPerryPRISMCollection http:\/\/t.co\/gmZsGxkjEF,0.0013181545463796336,2,1232,"1420674804
",708
